t,o,h,l,c
1788325200,29059,29061,29040.5,29044
1788325500,29043,29049.25,29037.5,29039
1788325800,29040.25,29071.75,29040.25,29066.25
1788326100,29067.25,29088.25,29063.75,29079.75
1788326400,29082,29086,29068.75,29083.75
1788326700,29083.5,29092,29081.75,29091.25
1788327000,29092,29104.25,29086,29087.25
1788327300,29085,29088.5,29071,29071
1788327600,29071.75,29101,29070.5,29099.25
1788327900,29099.75,29101.5,29093,29095.25
1788328200,29095.25,29096.5,29062.5,29064.5
1788328500,29064.5,29078,29063,29073
1788328800,29072.25,29080.5,29043,29045.25
1788329100,29047.25,29054,29040.25,29051
1788329400,29050.25,29057,29042.75,29049.25
1788329700,29050,29052.5,29025.25,29028.5
1788330000,29027,29035.75,29025.25,29035.75
1788330300,29035.25,29055,29020.5,29023.5
1788330600,29023,29032.75,29016.5,29031.5
1788330900,29031.5,29074.75,29029,29074.25
1788331200,29074.25,29098.25,29069,29073.75
1788331500,29073.5,29073.75,29061.25,29066
1788331800,29065.75,29068.5,29053,29054.5
1788332100,29053.25,29080,29051,29077.25
1788332400,29077,29105.75,29065.5,29101
1788332700,29100.75,29114,29096,29109.75
1788333000,29110.25,29120.75,29099.75,29103.25
1788333300,29103.5,29117,29099.75,29113.75
1788333600,29113.5,29113.75,29097.25,29100
1788333900,29100.25,29101,29075.75,29094.5
1788334200,29094.25,29101,29080,29087.5
1788334500,29086.5,29090,29071.75,29073.5
1788334800,29073,29085.25,29064.75,29070.75
1788335100,29070.75,29074.5,29060.75,29063.75
1788335400,29062.5,29075.25,29050,29069
1788335700,29067.5,29078.25,29061.75,29061.75
1788336000,29062.25,29096.5,29052.5,29095.25
1788336300,29094.5,29097.25,29066.25,29075
1788336600,29074.75,29087.25,29068.75,29073.75
1788336900,29073.75,29088,29056,29056.75
1788337200,29057.5,29062.25,29039.75,29047
1788337500,29046,29060.75,29041.25,29053.5
1788337800,29052.75,29068.75,29046.25,29049.5
1788338100,29049.5,29057.25,29035.5,29048.25
1788338400,29047.25,29055,29031.5,29035.75
1788338700,29036.5,29037.25,29020.75,29023
1788339000,29022.5,29025,28955.75,28964
1788339300,28964.25,28983.75,28954.5,28977.75
1788339600,28977.25,29017,28973.75,29010
1788339900,29010,29027.5,28997,29001.5
1788340200,29000.75,29008,28969,28969.25
1788340500,28971.25,28995,28968.75,28990.75
1788340800,28989.75,28989.75,28955,28968
1788341100,28967.5,28981.75,28962.75,28978.25
1788341400,28978.25,28981.5,28946.25,28954.5
1788341700,28953.5,28958,28940.5,28948
1788342000,28949.75,28958.75,28946,28948.75
1788342300,28948.75,28960.75,28947.5,28957.25
1788342600,28956.25,28966,28953.25,28957.5
1788342900,28959.5,28974.5,28959,28973.25
1788343200,28972.75,28979.5,28950,28950
1788343500,28950.25,28960.25,28947.25,28952.75
1788343800,28952.5,28978.75,28952,28978
1788344100,28978,28983,28972,28977.25
1788344400,28977,28985.75,28971.5,28976
1788344700,28976.25,28996,28976.25,28985.75
1788345000,28985.5,28989.25,28964.25,28975
1788345300,28975.5,28982.75,28963.25,28966
1788345600,28965.5,28969.75,28961,28966.5
1788345900,28966,28977.25,28962.5,28977
1788346200,28977.5,28978.25,28958,28972.75
1788346500,28973.25,28988.75,28969.75,28988
1788346800,28987.75,28989.5,28927.25,28936.25
1788347100,28935.5,28992.75,28927.5,28980.5
1788347400,28979.5,29021.75,28969.75,29016.5
1788347700,29014.25,29025,28992.5,29008
1788348000,29008.75,29017.25,28996.5,29016.25
1788348300,29015.25,29035.75,29011.5,29023
1788348600,29025.25,29055,29019,29051
1788348900,29052.5,29059.5,29045.5,29050.75
1788349200,29050.75,29051.75,29027,29029.75
1788349500,29029.75,29035.5,29022.75,29025.25
1788349800,29025.75,29047.5,29022.5,29039.25
1788350100,29039.75,29084.5,29037.25,29084.5
1788350400,29083.75,29089,29074.5,29086.75
1788350700,29086,29108.5,29085.25,29091.25
1788351000,29091.5,29124,29081.25,29121.5
1788351300,29121.5,29124.25,29094.75,29099
1788351600,29098.5,29149.5,29095,29127.5
1788351900,29127.25,29135.75,29102.25,29108
1788352200,29107,29110.25,29079.75,29087.25
1788352500,29087.5,29091,29067.25,29077.5
1788352800,29077.25,29083,29067.75,29069.75
1788353100,29069,29071.25,29055.25,29056.25
1788353400,29056.25,29059,29039.25,29042.25
1788353700,29042.25,29044,29032.75,29040
1788354000,29040.25,29059,29037.75,29054.5
1788354300,29054.25,29070,29049.75,29063.5
1788354600,29062,29070.5,29059.25,29067.5
1788354900,29068.5,29080,29064.25,29075
1788355200,29075.25,29092.5,29071.75,29089.75
1788355500,29088.75,29115.25,29078.25,29098.5
1788355800,29098.5,29102.75,29042.75,29083.75
1788356100,29083.75,29090.5,29036.5,29086.75
1788356400,29087,29119,29075.25,29091
1788356700,29090.25,29112.5,29041.75,29047.5
1788357000,29048,29072.5,29025.25,29029.75
1788357300,29030.25,29067.75,29017.25,29062.25
1788357600,29061.75,29084,29032.25,29082.25
1788357900,29083.25,29114.25,29079.75,29096
1788358200,29096,29128.25,29088,29127.25
1788358500,29127.75,29163.5,29119.25,29160.5
1788358800,29160.5,29188.5,29149.25,29173.25
1788359100,29173,29193,29160.25,29187.25
1788359400,29187,29206.25,29172.25,29204.5
1788359700,29205,29213,29168.5,29185.75
1788360000,29186.25,29203,29179,29201.5
1788360300,29201.75,29202.5,29146,29160.75
1788360600,29160.25,29160.5,29121.75,29130.25
1788360900,29130,29140.75,29111.25,29120.25
1788361200,29119.5,29147.75,29106.25,29139.25
1788361500,29139,29154.5,29127.5,29153.75
1788361800,29153.75,29168.5,29140,29158.25
1788362100,29158,29189.25,29151.75,29183.75
1788362400,29184,29188,29167.25,29178.5
1788362700,29178.75,29208.5,29177.5,29205.25
1788363000,29205,29208.5,29188.5,29192.25
1788363300,29192.25,29202.5,29171.5,29179.75
1788363600,29178.25,29188.25,29174,29182.25
1788363900,29182.25,29183.75,29141,29142.5
1788364200,29142.5,29166,29136,29151.25
1788364500,29151.25,29190.75,29141,29185.25
1788364800,29184.5,29197,29173.5,29195.5
1788365100,29195.75,29198.5,29184,29188.75
1788365400,29188,29195,29182.25,29186.75
1788365700,29186.5,29186.75,29159.25,29169.5
1788366000,29170.25,29176.25,29157.25,29161
1788366300,29160.25,29167.75,29142.25,29151.75
1788366600,29151.5,29175.25,29149.25,29161.5
1788366900,29161.5,29173.25,29156,29157.25
1788367200,29157.5,29159.5,29138.25,29139
1788367500,29138.5,29151.25,29138.5,29147.5
1788367800,29148,29167.5,29137,29164.5
1788368100,29164.75,29168.25,29148.5,29155
1788368400,29154.75,29182.5,29154.75,29174
1788368700,29173.25,29178,29127,29131
1788369000,29131,29153,29129.5,29145.25
1788369300,29145,29146.75,29125.25,29131
1788369600,29131.5,29152.25,29126.5,29146
1788369900,29145.75,29154.5,29141,29150.75
1788370200,29150.5,29155.25,29132.75,29132.75
1788370500,29133,29140.5,29130.25,29135
1788370800,29135,29158.75,29127.5,29158.75
1788371100,29159,29173.75,29157.25,29158.75
1788371400,29159.5,29164.75,29151,29157
1788371700,29156.5,29168.75,29142.5,29158.75
1788372000,29159.5,29161.5,29135.75,29158.5
1788372300,29158.25,29166,29146,29150.5
1788372600,29150,29153.75,29137.75,29147
1788372900,29146.75,29199.75,29143.25,29173.25
1788373200,29172.5,29176.5,29160.5,29170.5
1788373500,29170.75,29174,29155,29159.25
1788373800,29159.25,29175,29156.75,29158.25
1788374100,29158.25,29165,29138.75,29141.25
1788374400,29140.75,29143.5,29131.5,29136.75
1788374700,29136,29152.75,29130.25,29149.5
1788375000,29149.5,29154.25,29134.25,29139.75
1788375300,29140.5,29153,29138,29145.5
1788375600,29145.75,29156,29139,29150
1788375900,29150.25,29166.5,29148,29166
1788376200,29166.25,29172,29160.25,29165.5
1788376500,29166.25,29170.5,29157,29170.25
1788376800,29170,29170.25,29151.25,29156.75
1788377100,29156.75,29170.75,29150,29167.25
1788377400,29167.25,29175,29160.25,29171.25
1788377700,29171.25,29172.25,29155.25,29160.25
1788378000,29160.75,29177.5,29159,29175
1788378300,29175.25,29187.5,29173.5,29184.25
1788378600,29183.75,29197.25,29170.5,29192
1788378900,29192.25,29194.75,29171,29190.25
1788379200,29190.5,29202.25,29187.75,29198.5
1788379500,29197.75,29212,29194.75,29199
1788379800,29199.5,29205.5,29187.5,29194.25
1788380100,29192,29193.75,29139.75,29150.25
1788380400,29151.25,29163.75,29146.25,29157.75
1788380700,29158,29166.75,29154,29156.25
1788381000,29156,29160.5,29150.75,29160.5
1788381300,29160,29160,29152.5,29153.5
1788381600,29154,29163.25,29147.5,29148
1788381900,29147.75,29162.25,29146.5,29161
1788382200,29160.25,29164,29155,29163
1788382500,29163.25,29164,29139.25,29141
1788386400,29177,29183.75,29148,29162.75
1788386700,29163,29163,29150.5,29159
1788387000,29160,29188.75,29156.75,29185.75
1788387300,29184.75,29189,29178,29185.25
1788387600,29186.5,29208.75,29186.5,29203.75
1788387900,29203.75,29203.75,29192.5,29196
1788388200,29196,29199.25,29193.25,29194.75
1788388500,29195,29200.5,29192,29197.75
1788388800,29197,29203,29192.5,29196
1788389100,29195.25,29195.5,29181.5,29182.75
1788389400,29182,29185,29178.25,29180.25
1788389700,29181,29185.75,29180,29180.5
1788390000,29180.75,29188.75,29180.75,29184
1788390300,29185.5,29187,29178.75,29179.5
1788390600,29179.5,29186.75,29170.75,29171.75
1788390900,29172.75,29173.25,29167.5,29170.75
1788391200,29170.5,29173.75,29167.5,29173.75
1788391500,29173.75,29180,29173,29179
1788391800,29180,29186,29175.25,29179.5
1788392100,29179.25,29187.25,29175,29184
1788392400,29184.75,29188.25,29183.25,29188.25
1788392700,29188,29213,29187.5,29205
1788393000,29205,29211.75,29203.25,29205.25
1788393300,29203.5,29208.25,29200.25,29201.25
1788393600,29200.75,29201.75,29182.25,29189.75
1788393900,29188.75,29194.75,29172.25,29177
1788394200,29178.75,29188.5,29165.75,29169.25
1788394500,29166.75,29168.25,29147.5,29150.25
1788394800,29150.5,29156.5,29141,29153.75
1788395100,29154.5,29164,29151,29156.25
1788395400,29155.75,29161.75,29146,29150
1788395700,29151.25,29162,29148.75,29158.25
1788396000,29157.75,29161,29150,29156.5
1788396300,29155.75,29158.75,29149.5,29156.25
1788396600,29157.75,29161.75,29152.25,29157
1788396900,29157.5,29158.75,29146.75,29151
1788397200,29150.75,29173,29147.75,29172
1788397500,29173,29186.75,29170,29176.5
1788397800,29175.75,29185.25,29163.25,29183.25
1788398100,29182.5,29200.75,29181.25,29195.75
1788398400,29194.25,29199.25,29166.25,29167.75
1788398700,29167,29177.5,29156.5,29174.75
1788399000,29176.75,29198.5,29171,29198.5
1788399300,29198.25,29199.25,29175.5,29177.5
1788399600,29178,29181,29167.75,29169
1788399900,29169,29175.75,29156.5,29175.25
1788400200,29175.5,29175.5,29151,29158
1788400500,29157,29158,29136.25,29137.5
1788400800,29136.75,29153.5,29132.75,29147.25
1788401100,29148,29166.25,29146.25,29165.5
1788401400,29164.75,29188,29164,29182.5
1788401700,29182.75,29195,29177.5,29192
1788402000,29192.5,29193.75,29176.5,29180.75
1788402300,29180.75,29190.5,29173,29188.5
1788402600,29186.5,29199,29184.25,29191.75
1788402900,29191.5,29191.75,29180,29184.75
1788403200,29183.5,29184.5,29168.75,29173
1788403500,29173.25,29186,29167.5,29185
1788403800,29185.5,29188.5,29178,29181.25
1788404100,29181.25,29186.5,29179.25,29180.75
1788404400,29182.25,29197,29179.5,29194.75
1788404700,29194,29198.25,29188,29194.5
1788405000,29194.5,29204.5,29194.5,29203.25
1788405300,29204.25,29234,29202.25,29228.5
1788405600,29228.25,29231.25,29212.25,29215.75
1788405900,29216.5,29229.25,29213,29219.75
1788406200,29220.75,29233,29217.75,29224.75
1788406500,29221,29228.5,29218,29227.5
1788406800,29228,29233.75,29225.5,29227.5
1788407100,29227,29236,29220.25,29230.25
1788407400,29230.75,29239.5,29230.75,29237.25
1788407700,29237.5,29243,29231,29232
1788408300,29245.5,29250.75,29245.25,29249.75
1788408600,29251,29255,29237.75,29247
1788408900,29247,29249.25,29243.25,29244.75
1788409200,29244,29246,29233.75,29242
1788409500,29242.25,29246.75,29227.25,29227.75
1788409800,29227.75,29236.25,29226.5,29233.25
1788410100,29231.75,29235,29219.5,29223.25
1788410400,29223,29226,29214.75,29219.25
1788410700,29218.75,29229,29217.25,29222.25
1788411000,29221.5,29223.75,29215.5,29216.75
1788411300,29216.5,29217.75,29204.5,29207.5
1788411600,29207.25,29208.5,29176.5,29176.5
1788411900,29177.5,29179.25,29157,29162.25
1788412200,29161.5,29167.5,29140.75,29149
1788412500,29147.75,29148.5,29105.75,29110
1788412800,29109.5,29115.75,29075,29092.5
1788413100,29093.75,29110,29076.25,29104
1788413400,29102.75,29140,29098.25,29139.25
1788413700,29139.25,29148,29118.5,29138
1788414000,29138.5,29152,29122,29143
1788414300,29143,29169.5,29127.5,29169.25
1788414600,29169,29188.5,29163.5,29174
1788414900,29174.5,29188.75,29171.25,29188.75
1788415200,29188.5,29197,29175,29192
1788415500,29192,29203.25,29176.25,29177.25
1788415800,29177.25,29178,29162.75,29170
1788416100,29169,29180.25,29167,29172
1788416400,29170.25,29179,29164.5,29165.75
1788416700,29165.5,29179.75,29161,29177.25
1788417000,29177,29187.5,29165.5,29180.5
1788417300,29180.25,29186.5,29164,29178
1788417600,29175,29184.5,29175,29181.5
1788417900,29182,29182.75,29169.25,29175.5
1788418200,29174.25,29174.25,29166,29167.75
1788418500,29167.5,29176.5,29159.5,29174.25
1788418800,29173.25,29206.75,29160,29206.25
1788419100,29207,29233,29193.75,29196.75
1788419400,29195.75,29205.5,29189.5,29205.5
1788419700,29204.75,29207,29193.75,29203.5
1788420000,29201.25,29211.5,29200,29207.75
1788420300,29207,29211,29178.5,29203.25
1788420600,29202.5,29217.25,29192,29215.5
1788420900,29216,29229,29201.25,29227
1788421200,29227,29245.5,29221.75,29241.25
1788421500,29240.75,29240.75,29192,29193.25
1788421800,29193.75,29223.25,29182.75,29221.75
1788422100,29220,29223.75,29209.75,29220.25
1788422400,29220.25,29278.75,29213.25,29257.75
1788422700,29258.25,29292.75,29240.5,29244.75
1788423000,29246,29266.75,29240.75,29247.25
1788423300,29247,29250,29233.75,29248.25
1788423600,29246.5,29253.25,29232.75,29242
1788423900,29241,29264,29238.75,29256
1788424200,29257.25,29257.25,29239,29243.5
1788424500,29243.5,29250.75,29227,29227.75
1788424800,29227.25,29238.25,29226.75,29228.25
1788425100,29229.5,29235,29223.25,29233
1788425400,29232.5,29232.5,29215,29226.25
1788425700,29226,29229,29215,29216.25
1788426000,29218.5,29224.75,29212.75,29219.25
1788426300,29219.25,29222.25,29211,29220.25
1788426600,29221.5,29225.75,29212,29223.5
1788426900,29223.5,29224,29204,29212.25
1788427200,29212.5,29215.5,29194.25,29197.25
1788427500,29196.75,29203,29187.75,29187.75
1788427800,29187.25,29198,29179.75,29187.5
1788428100,29188.25,29190,29173.25,29177.5
1788428400,29177.75,29179.25,29169.25,29176.75
1788428700,29176.25,29176.25,29149.25,29154
1788429000,29154,29166.5,29145.5,29145.5
1788429300,29148.5,29150,29126.5,29137.75
1788429600,29138,29154.25,29135,29150.25
1788429900,29149.5,29158.5,29141,29142.5
1788430200,29141.75,29143.75,29120.25,29124.75
1788430500,29125.5,29134.25,29121,29128
1788430800,29128.25,29131.75,29122.25,29122.25
1788431100,29122.5,29133.25,29119.25,29127.5
1788431400,29127,29140,29117.25,29121
1788431700,29120.75,29125.25,29105.5,29120
1788432000,29120.5,29134.25,29117.25,29128.25
1788432300,29128,29128.75,29108,29110.25
1788432600,29109.5,29129.5,29108.25,29124
1788432900,29124.5,29129.75,29114,29128
1788433200,29129,29140.25,29106.25,29138.5
1788433500,29139.5,29170.75,29137.25,29164.25
1788433800,29163,29167,29154.5,29164.5
1788434100,29164,29186.75,29162.75,29167.75
1788434400,29167.5,29174.25,29156.5,29174
1788434700,29172.75,29178.25,29159.5,29166.75
1788435000,29167,29173.5,29111.25,29167.75
1788435300,29167.75,29168.25,29143.75,29143.75
1788435600,29143,29151.5,29135.75,29142.5
1788435900,29142.25,29144.5,29103.75,29105.5
1788436200,29104.75,29115.5,29103.25,29107.25
1788436500,29106.5,29114.25,29101,29105.5
1788436800,29105.5,29132,29104,29127
1788437100,29127,29135,29124.5,29132
1788437400,29131.25,29147.25,29122.75,29125
1788437700,29125.5,29130.25,29111.5,29113
1788438000,29113.25,29139.5,29105.75,29134.75
1788438300,29134.25,29151,29127.5,29145.75
1788438600,29144.75,29244,29144,29207.25
1788438900,29208.5,29209.5,29179,29200.25
1788439200,29198.25,29205.25,29182,29189.75
1788439500,29189,29202,29185,29200.25
1788439800,29202,29245.25,29200.25,29239.25
1788440100,29238.25,29258.75,29238,29244.5
1788440400,29243.75,29245.5,29202.5,29214.25
1788440700,29214.25,29224.25,29194.25,29208
1788441000,29209,29246,29206.25,29239.25
1788441300,29239.5,29243.5,29202.75,29206
1788441600,29206.25,29224.75,29200.5,29224.75
1788441900,29224.25,29253.75,29213,29249
1788442200,29249.5,29285,29222.25,29254.25
1788442500,29254,29337.5,29199.5,29328.75
1788442800,29329.5,29359.5,29314,29345.5
1788443100,29345.25,29368.5,29318.75,29358.5
1788443400,29359.5,29375.5,29324.75,29349.25
1788443700,29349.75,29354.25,29296.75,29333
1788444000,29331.75,29333.25,29250.25,29267.5
1788444300,29267.75,29283.25,29241.75,29267.5
1788444600,29267.75,29303,29249.5,29300.75
1788444900,29301,29349.5,29295.75,29343
1788445200,29343.75,29364.5,29328.25,29350.75
1788445500,29351,29364.25,29327,29343
1788445800,29343,29360.5,29284,29288
1788446100,29288.25,29319,29280,29284.5
1788446400,29284,29311.5,29273.25,29283
1788446700,29283,29313,29275.5,29309
1788447000,29309.5,29314.25,29285.25,29312.25
1788447300,29313,29368,29246.5,29363.5
1788447600,29363.25,29442,29362.25,29436.5
1788447900,29437,29445.5,29422.25,29429.75
1788448200,29430,29466.25,29426.25,29465
1788448500,29464.75,29480,29461,29472.5
1788448800,29472.75,29496,29453.75,29482.25
1788449100,29481.75,29539.5,29479,29536.5
1788449400,29536,29542.5,29517.75,29527.75
1788449700,29528,29537.5,29510,29513.5
1788450000,29515.25,29525,29503.5,29506.5
1788450300,29506.75,29520.75,29504,29513.75
1788450600,29513.5,29531.25,29507.5,29528.25
1788450900,29528.25,29539.25,29521.25,29538
1788451200,29538.75,29539.75,29512.5,29512.5
1788451500,29513,29518.75,29503,29510.5
1788451800,29509.5,29526,29505,29519
1788452100,29519.5,29529.5,29511,29524.5
1788452400,29524.5,29527.25,29500.75,29501.25
1788452700,29501.75,29504,29489.25,29497
1788453000,29497,29501,29484.75,29488.75
1788453300,29490,29525.75,29483,29521.75
1788453600,29521.75,29534.5,29519,29528
1788453900,29528,29533,29521,29530.75
1788454200,29530.25,29532.75,29516.5,29521.25
1788454500,29521.25,29544,29519.25,29528
1788454800,29528.25,29534,29509,29519.5
1788455100,29519.5,29520.5,29492.75,29493
1788455400,29492.75,29501.75,29486.75,29490.5
1788455700,29491.25,29501.25,29484.75,29486.25
1788456000,29486.25,29487.5,29476,29482.25
1788456300,29483,29508,29481.75,29502.5
1788456600,29502.75,29518.75,29502.25,29514
1788456900,29514.5,29529,29511.75,29520.5
1788457200,29520.75,29532,29519,29528.5
1788457500,29529,29535,29521.75,29530.5
1788457800,29531,29552.5,29525,29546
1788458100,29548.25,29552.5,29542,29543.75
1788458400,29551.5,29578.5,29551.5,29574.5
1788458700,29574.75,29579.5,29565.25,29574.75
1788459000,29574.25,29578.75,29569.5,29573.5
1788459300,29573.75,29584.25,29567.75,29571.5
1788459600,29571.5,29575.75,29564.75,29573
1788459900,29572.75,29578.75,29566.5,29570.5
1788460200,29571,29578,29564,29576.5
1788460500,29576.75,29580,29570.25,29575.5
1788460800,29575.25,29576.5,29559.5,29560.5
1788461100,29560.75,29576.25,29559.5,29576.25
1788461400,29576,29581,29564.5,29569.75
1788461700,29569.5,29569.75,29560.5,29568.25
1788462000,29568.25,29570.5,29552,29557
1788462300,29557.25,29561,29546.75,29548.25
1788462600,29548.5,29552.5,29532.75,29538.25
1788462900,29538.25,29543,29530.5,29543
1788463200,29543,29543.5,29526.5,29530.5
1788463500,29530.75,29537,29526,29533.25
1788463800,29533.25,29539.5,29523.75,29525.75
1788464100,29526.25,29536.75,29525.5,29531.75
1788464400,29532,29540,29521.75,29524
1788464700,29524.25,29536,29515.5,29521.5
1788465000,29520.75,29528.75,29509.75,29526
1788465300,29526,29536.25,29509.25,29530.75
1788465600,29530.75,29536.25,29507,29514.75
1788465900,29514.5,29523.25,29510.5,29518
1788466200,29518.75,29522,29513.75,29521.25
1788466500,29521.5,29522,29511,29512
1788466800,29512.25,29512.75,29505,29505.25
1788467100,29506,29512,29505.5,29510.25
1788467400,29510.25,29516,29508,29514.5
1788467700,29514,29516.75,29511,29512
1788468000,29511.5,29513.5,29510.25,29510.75
1788468300,29511.25,29512.75,29507,29510.25
1788468600,29509.75,29510,29499.25,29501.5
1788468900,29502,29507.75,29501,29502.25
1788472800,29505,29509,29484,29494.25
1788473100,29494,29496.75,29485.25,29487
1788473400,29485.75,29489,29482,29485.25
1788473700,29485.5,29496,29484.75,29491.25
1788474000,29492.25,29494.75,29488.25,29489.5
1788474300,29490,29491.75,29485.5,29490
1788474600,29491,29496.75,29490,29496.5
1788474900,29496.75,29498.5,29492.5,29494
1788475200,29493.5,29495.75,29490.75,29494.25
1788475500,29495.75,29499.5,29493.5,29496.25
1788475800,29497,29502.75,29496.5,29499
1788476100,29499,29512.75,29499,29508.75
1788476400,29508.25,29511.5,29502.25,29507.25
1788476700,29506.5,29511,29501.25,29510.75
1788477000,29510,29510.75,29500.5,29503.25
1788477300,29503,29506.5,29498.25,29506
1788477600,29505.75,29507,29501.75,29503.5
1788477900,29504.25,29509.5,29504,29507.25
1788478200,29507,29507.75,29501.25,29503.75
1788478500,29504.25,29505.75,29502.75,29504.75
1788478800,29505,29511,29505,29505
1788479100,29506.5,29516.75,29504.75,29510.75
1788479400,29511.25,29515,29502.75,29506.25
1788479700,29507,29513,29502.25,29504
1788480000,29503.75,29511.5,29495,29511.25
1788480300,29510.75,29520.5,29507.5,29513.5
1788480600,29512.5,29519.25,29507,29509.75
1788480900,29510.25,29520.5,29505,29519
1788481200,29519.5,29527.75,29518.75,29524.25
1788481500,29525,29529,29514.5,29527.5
1788481800,29527.75,29531.75,29519.25,29526.5
1788482100,29525.25,29530.5,29519.75,29529.75
1788482400,29528.75,29533.5,29527.5,29532.5
1788482700,29532.5,29542.25,29531,29539.75
1788483000,29539.25,29541.75,29537.25,29537.75
1788483300,29537.75,29538,29530,29530.75
1788483600,29530,29532.75,29517.75,29525.75
1788483900,29527.25,29532,29524,29526.75
1788484200,29526,29529.25,29520.75,29522.75
1788484500,29523,29528.25,29516.25,29526.25
1788484800,29526.75,29542.5,29526.75,29540
1788485100,29539.5,29542.75,29532.25,29540.75
1788485400,29539.5,29545.25,29537,29542
1788485700,29542,29547.75,29536.5,29537.5
1788486000,29538.25,29546.5,29534.5,29545
1788486300,29545.25,29546,29531.75,29532
1788486600,29532.25,29538,29526.25,29528.25
1788486900,29527.5,29548.75,29523.25,29548
1788487200,29547.75,29548.25,29537.25,29539
1788487500,29539.25,29547.5,29539.25,29545.75
1788487800,29546,29553.25,29544.5,29550.25
1788488100,29549,29551.25,29547.5,29551
1788488400,29549.75,29555.75,29547,29555
1788488700,29554.25,29556.25,29552.75,29555
1788489000,29555.75,29566.5,29549.75,29549.75
1788489300,29549,29552.5,29544,29552.25
1788489600,29551.25,29554.75,29545.75,29546.5
1788489900,29546.5,29560.5,29545.25,29559
1788490200,29558,29568,29556,29565.5
1788490500,29566,29566,29561.5,29564.5
1788490800,29563.25,29566.5,29560,29562.75
1788491100,29562.75,29565,29561,29563
1788491400,29562.75,29563.25,29557.25,29560.5
1788491700,29560.25,29577.5,29559.75,29576.25
1788492000,29576.25,29578.25,29563,29566
1788492300,29565.75,29571,29564.75,29569
1788492600,29569.5,29577.25,29568.5,29576.25
1788492900,29575.75,29578.75,29574.75,29577
1788493200,29577,29578.25,29566.75,29568.5
1788493500,29567.5,29571.75,29563.75,29570.75
1788493800,29570.75,29572.75,29568.5,29570.75
1788494100,29571.25,29573.25,29569.5,29571.5
1788494700,29564.25,29565.5,29563.25,29565.5
1788495000,29566.5,29577.75,29563,29575.5
1788495300,29576,29576.5,29567.5,29568.25
1788495600,29568.25,29588,29567.5,29583.25
1788495900,29582.5,29595,29578.75,29593
1788496200,29592.25,29601.25,29591,29600.25
1788496500,29599.5,29600,29587.5,29587.5
1788496800,29588,29589,29585,29588
1788497100,29588.5,29590.5,29583.5,29583.75
1788497400,29583.5,29588.75,29583.25,29586.25
1788497700,29587.75,29599.75,29586.25,29598.25
1788498000,29597.5,29603,29593.75,29599.5
1788498300,29600,29616,29599,29611.75
1788498600,29611,29623.5,29608.5,29621.5
1788498900,29621,29643,29620.5,29641.25
1788499200,29641.5,29643,29630.5,29635.75
1788499500,29635.75,29639,29620.25,29622.75
1788499800,29622,29625.25,29617.25,29622.75
1788500100,29622.75,29622.75,29613.5,29618.5
1788500400,29618.25,29620,29605.5,29608.5
1788500700,29609.25,29613,29600,29601
1788501000,29601.25,29601.25,29591.5,29600
1788501300,29599.75,29622,29597.25,29620.75
1788501600,29620.25,29634.5,29617,29625.5
1788501900,29624.5,29631.75,29621.75,29629.5
1788502200,29629,29643.75,29626,29642.25
1788502500,29641.75,29642,29622.5,29630.75
1788502800,29631,29642.25,29629.5,29633.25
1788503100,29633.25,29640,29629,29631.25
1788503400,29631.5,29633,29607,29607.75
1788503700,29608.5,29609,29598,29600.5
1788504000,29601.75,29612.75,29595.75,29604
1788504300,29603.5,29604,29587.5,29591.25
1788504600,29590.5,29591,29578.5,29584
1788504900,29584.25,29584.75,29574,29576.75
1788505200,29577.75,29598.5,29575.25,29594
1788505500,29594.75,29604.75,29584.75,29604.75
1788505800,29604,29623.75,29603.75,29620
1788506100,29619.5,29621.25,29607.25,29617
1788506400,29619,29623,29613.5,29618
1788506700,29615.5,29637.25,29609.25,29636.25
1788507000,29635.75,29646.75,29634,29643.5
1788507300,29643.25,29646,29628,29639.25
1788507600,29639,29653,29636.25,29646.75
1788507900,29646.5,29658.25,29643,29657.75
1788508200,29656.75,29657.75,29647,29647
1788508500,29648,29654.5,29641.25,29652.25
1788508800,29653.75,29663,29635.5,29649.75
1788509100,29650,29669.25,29642.5,29658
1788509400,29659,29667.5,29648,29650.25
1788509700,29650.75,29656.5,29646.75,29653.25
1788510000,29654,29664.75,29645,29645
1788510300,29645.75,29672,29645.75,29668.5
1788510600,29670,29673,29654.75,29657.25
1788510900,29657.75,29659,29643.75,29649.25
1788511200,29649.5,29659.25,29647,29658.5
1788511500,29658.25,29661.25,29650,29651
1788511800,29650,29663.25,29647,29658
1788512100,29659,29664.75,29654,29658.5
1788512400,29657.5,29658.25,29645.25,29645.25
1788512700,29646.25,29653.25,29639.25,29642
1788513000,29643.5,29644,29625.25,29628.5
1788513300,29629.75,29642.5,29626,29641.5
1788513600,29641.5,29642,29616.5,29621
1788513900,29621.25,29628,29617,29624.5
1788514200,29625.75,29635.25,29618.5,29629
1788514500,29630.5,29638.5,29630,29637.25
1788514800,29638,29647,29637,29643
1788515100,29644.5,29653.25,29643.5,29651
1788515400,29651,29660.75,29643.75,29655.75
1788515700,29655,29661.75,29649.25,29657.25
1788516000,29656.75,29668.75,29655,29662.5
1788516300,29662.25,29663.75,29653.25,29660.25
1788516600,29659.75,29665.5,29654.75,29661.5
1788516900,29660.75,29666.5,29658.5,29666.5
1788517200,29666.75,29670.25,29661,29668.75
1788517500,29668.5,29686,29665.5,29678.5
